,Aroma,Appearance,Flavor,Mouthfeel,Overall,맥주,Cluster
83,0.3165466956278191,0.4048576968540307,0.3462033835561225,0.328213106758941,0.33983753331708433,Zähringer German Beer Premium,1
84,0.4186509061360243,0.40834034370868877,0.4003145403268385,0.402989260267143,0.3969891775271438,The Cannabis Club Sud,1
85,0.7599612156218005,0.7407602663706992,0.7580565805192174,0.7319361945738015,0.7668884461925302,Kapuziner Weissbier,0
86,0.7091754399885293,0.7962320486255642,0.747551783143177,0.7067986299311805,0.7640382272957004,Köstritzer Schwarzbier,0
87,0.5716313031242504,0.5716499051854148,0.6123288033291727,0.6120259853051769,0.6125913677930274,König Pilsener,2
88,0.5442953731479404,0.5887782240697598,0.5804469525320199,0.5835479787504586,0.5853140905247555,Krombacher Pils,2
89,0.5691620261688211,0.6790932913072866,0.44726879641992595,0.45504729773965413,0.4721713721759897,Neuzeller Schwarzer Abt (Black Abbot),2
90,0.5298257126073386,0.5436263542383152,0.5499212125081272,0.5216525018640611,0.5205594888929609,Neuzeller Pilsner,2
91,0.5531505039475272,0.544031079040458,0.565022684529112,0.5779856701201321,0.5536113168091892,Neuzeller Bock,2
92,0.7121727619642879,0.7266653679322609,0.7234761625565469,0.7251891800046856,0.7374020096827975,Tucher Helles Hefe Weizen,0
93,0.42156044911303137,0.4791748931275429,0.44845567552352866,0.44776584474127,0.4416992209523476,Paderborner Pilsener,2
94,0.4239248754839323,0.45764384007997094,0.4343909098447675,0.4535528696058946,0.4552487081513815,Feldschlösschen Original,2
95,0.5084677174990372,0.4928245527518659,0.5215865275094285,0.5386914760488842,0.5264217008332934,Potsdamer Rex Pils,2
96,0.5819754814468722,0.5159571337994023,0.621723653903284,0.5860414274468119,0.6037770085506791,Pfungstädter Edel-Pils,2
97,0.5508734703133478,0.5250090133397428,0.5822169504995667,0.5542346122686387,0.5711182929610075,Fürstenberg Premium Pilsener,2
98,0.6008246706003687,0.57423512662865,0.6467442712619618,0.6429658987366761,0.6454532152369483,Früh Kölsch,0
99,0.6057946064025951,0.5824726864416053,0.6593018826793295,0.6524600503433128,0.6576413199005431,Hofbräu München Oktoberfestbier,0
100,0.6399174947804022,0.6156297060738073,0.7006915343718094,0.6962259501263676,0.7092186021307956,Budweiser Budvar / Czechvar,0
101,0.547458867119093,0.5750439090971041,0.5986189087150262,0.6018032560605534,0.6085677469310468,Staropramen Ležák / Premium / 12°,2
102,0.6179000397563253,0.7071887971484864,0.6261313525296004,0.5980883565159593,0.6437117924057711,Krušovice Černé,0
103,0.7042815627420544,0.6844792067407691,0.636691892173626,0.6487158550110864,0.6630033714037746,Primátor 24 Double,0
104,0.44789774672205784,0.4807044552520009,0.47569379976190745,0.4491513368065736,0.49815747305261326,Vratislav Premium / Supermarket Czech Lager,2
105,0.6499272445527899,0.5794543925009011,0.5771766705729333,0.5651799995845367,0.598214379681114,Celia Saison,2
106,0.3367311072056238,0.3325057084485038,0.31120497598289826,0.1870666195807973,0.31591096455070067,Staropilsen Hopfen Brau,1
107,0.3961633717492892,0.44434096176627125,0.42938015457042406,0.4347450982719684,0.4413631454581447,Żubr,2
108,0.5526859724957456,0.5594358338866111,0.5953737972185214,0.5890282205321408,0.5986689080134374,Litovel Premium 12°,2
109,0.5662769331327971,0.5781962009656644,0.5976114706374738,0.5888267187055131,0.6107430764135297,Radegast Premium,2
110,0.6995834446937116,0.6378581729531133,0.699338839820373,0.6439299291041122,0.7071088411509556,Lefebvre Blanche de Bruxelles,0
111,0.39892156385218713,0.3463087623203468,0.29560905022941536,0.3470010114489467,0.31628372434180596,Mongozo Banana,1
112,0.521993562245277,0.49260104955333894,0.5066127516000669,0.44444906070614953,0.4957113539492378,Willianbräu Weizen,2
113,0.8322433911486244,0.669129134648692,0.8706076277496948,0.7433498337534811,0.8817039436145965,Uiltje Simcoe The Saint Bernard,0
114,0.9900342959702486,0.8423810100158199,1.0,0.9787038853013063,0.9960332809595148,Abbaye des Rocs Brune,0
115,0.927264140839501,0.7637463641073073,0.9401911087855426,0.9133962680492916,0.940289906230246,Cantillon Gueuze (Classic/Organic/Bio),0
116,0.3859103914334946,0.4672098559078445,0.35124265477907674,0.35401344462928563,0.37029969590610146,Berthold Keller Premium Lager,1
117,0.3587415446036145,0.34079532444860494,0.380911843308321,0.34040678255184265,0.35995454247518255,Freedom Pils,1
118,0.3384022293257509,0.42180211328150274,0.37508828724235727,0.3551510289913663,0.3564339135632394,Lander Bräu,1
119,0.43877949877812605,0.35921669333771866,0.42947810333013187,0.37182894709508973,0.36128115626808854,Red Mex,1
120,0.2933233912188856,0.34065470331204706,0.3027522223302472,0.3133981128757386,0.30644441055368843,Royal Dutch Post Horn,1
121,0.354382334599467,0.3937567600048071,0.3858398902811225,0.37214316874052233,0.36569214712950127,Breda Royal Beer / Lager,1
122,0.8394663998008365,0.7262201971961982,0.8315057118653271,0.7743969681998778,0.839092837156521,Amsterdam Boneshaker IPA,0
123,0.35137874578885975,0.39537715819412733,0.3818785513955049,0.3992201874999607,0.37362938465357287,Oranjeboom Premium Lager,1
124,0.6483431600430861,0.6368164884028361,0.6570134122313369,0.5995087143480337,0.6511462700180668,Trio Brouwerij Extra Stout,0
125,0.4589319122399228,0.402506910227136,0.48625777497327854,0.4736367602152102,0.47281621090666703,Gouden Haven,2
126,0.36439206462424034,0.39477421933298473,0.4157254141037094,0.3919975922437786,0.39117624383380933,Holland Import Pilsener Bier,1
127,0.3466070001288918,0.3733652720687448,0.38189954688451416,0.38490661820258554,0.3776620788793994,Hollandia,1
128,0.2715573445206644,0.26250450666987135,0.27592301649646495,0.1393049294750618,0.2667599235235305,Holbrand,1
129,0.5044404554000825,0.5250090133397428,0.5796604312170248,0.5791667670169572,0.5984346862390107,Harp Lager,2
130,0.5311391788171254,0.554357343277989,0.5430241383610299,0.5835479787504586,0.5446875730966595,Guinness Blonde American Lager,2
131,0.59394465352853,0.5908221090290554,0.6105333160308499,0.5852848135820364,0.6034278585014407,Hop House 13 Lager,2
132,0.6853274726004085,0.8975763851754953,0.7140869384487256,0.7203084158222707,0.7423960361705365,Murphy's Irish Stout,0
133,0.5901800280408439,0.6942304699901215,0.6460714987050773,0.6346731575412191,0.6716278721663579,Smithwick's Ale / Draught,0
134,0.7531783175105882,0.8159459980620182,0.7581872738052098,0.7285061317240277,0.7697779565894899,O'Hara's Irish Stout,0
135,0.6865005051546826,0.9209984392536131,0.7392915723675244,0.7347703004187182,0.7671990495919495,Beamish Irish Stout,0
136,0.7474292625378287,0.6305663811011725,0.7650886452735706,0.6908387318865309,0.7621712100672301,Eight Degrees Howling Gale Ale,0
137,0.8249724845610529,0.6306142746437141,0.7733331349855703,0.697210878554989,0.7765227097734918,White Hag Little Fawn,0
138,0.7104290529234152,0.7169477924101862,0.7534989197185329,0.744029554200906,0.7613194058192506,Wicklow Wolf Black Perle Porter,0
139,0.7501330802538353,0.714406204299246,0.7413558586726399,0.6696457741556311,0.729218353168117,McGargles Jim's Stout,0
140,0.766627272608337,0.6057796307766264,0.8135031684347227,0.7409185259992298,0.7800829259670533,Grafters IPA,0
141,0.5673938777885463,0.6388131418013215,0.6284998652347675,0.5960648315209677,0.6486575313750088,Newcastle Brown Ale (Non-US Version),2
142,0.7396767708096423,0.6947346898312224,0.7847710314182805,0.7543876871475378,0.7955639252360812,Fuller's London Pride (Filtered),0
143,0.26180644373285666,0.3601413180309949,0.25952376891812584,0.3002009704683213,0.2774893607539939,Tennents Super,1
144,0.8707233920009307,0.902643815147303,0.8799626520934005,0.855180810289966,0.8933838354126037,Young's Double Chocolate Stout,0
145,0.6400241269680514,0.6604482317602588,0.6642579519939453,0.6591521737257678,0.6668954388951536,Morland Old Speckled Hen (Filtered),0
146,0.6839926497382636,0.7027070466675182,0.714267893183637,0.6772467669923431,0.7290358978753305,Wychwood Hobgoblin (Bottle),0
147,0.6178267345736308,0.6794063572295953,0.6776440643293007,0.6579113406977862,0.7033759130536996,Bass Pale Ale (USA and export),0
148,0.6879452727856828,0.777791130873693,0.7327791585643826,0.6666735910592242,0.7309641998912491,Wadworth Corvus Stout,0
149,0.7962134324282817,0.7249004629875732,0.8195277786242006,0.7729629625407964,0.8237048534846901,Meantime London IPA,0
150,0.325568196438243,0.3652891741031339,0.3654047956651511,0.37899459199831,0.3670477653014589,Cobra,1
151,0.49911319389526865,0.7300690309794088,0.5546366964551339,0.6078147286054755,0.5963773568526323,Boddingtons Pub Ale (Can),2
152,0.799184778757299,0.7782164853983896,0.8392894008441398,0.8089014364652362,0.8417443974627702,Belhaven Wee Heavy / 90 Shilling (Bottle),0
153,0.2671537119068157,0.38311468541008264,0.2645535700923129,0.30711627308980805,0.2723801049299638,Kestrel Super Premium Lager,1
154,0.3561469842424323,0.4036654667025664,0.3900149063929585,0.40224385061465084,0.3859159583910605,Faxe Premium,1
155,0.42682424974071465,0.5003027068296372,0.4433925889003946,0.4694224934411747,0.45024231649826063,Fuglsang Black Bird,2
156,1.0,0.9897351545841081,0.9981918113468067,0.9999999999999999,0.9999999999999999,Mikkeller Beer Geek Breakfast,0
157,0.32644659500888373,0.36076269474567035,0.3570541999308982,0.3616000297012242,0.35547134054383667,Tuborg Grøn (Green),1
158,0.6804907574459,0.688573912920534,0.7263932835442135,0.6871596100996745,0.7359064865707029,Royal Stout,0
159,0.3568492992081408,0.405053902310631,0.36135658036664736,0.4184753716423887,0.3495658485476363,Harboe Bjørne Bryg (Extra Stark),1
160,0.7149269320169029,0.6158759579562366,0.6772814017785234,0.6238105358361282,0.6746553971365847,Krenkerup Rauch Bier,0
161,0.4015582009401314,0.4530219618652628,0.3922784148027874,0.4365452349203306,0.39345859720240617,Albani Giraf Beer,2
162,0.27427291796587094,0.40834034370868877,0.2514970445443189,0.36617295747730527,0.2768421883496167,Karlens Pilsner,1
163,0.3588436338308779,0.4458409875186705,0.36122006140872115,0.4122288729364073,0.37973530170869274,Zagorka Spetsialno (Special),1
164,0.3582635963242077,0.37645340827897944,0.3437729385857597,0.37964912566630293,0.3535006303572825,Kamenitza 1881,1
165,0.3927646470750098,0.3969580344763909,0.3914333716631179,0.4116048090412976,0.36312547300456766,Pirinsko Svetlo Pivo,1
166,0.3931314787599156,0.46577722721936177,0.4139193195765382,0.4681257959722407,0.40083465673965746,Shumensko,2
167,0.35685829862303775,0.42206606954763637,0.3092892134768475,0.35985155731625207,0.3354824198013385,Astika Fine Quality Lager,1
168,0.35302454787686366,0.3271795300523035,0.34731293452085327,0.37551763597625354,0.3629250037940809,Boliarka Svetlo,1
169,0.31907987981178054,0.35486720346112255,0.3053246494018261,0.34826232368765453,0.3098195962182737,Burgasko Svetlo,1
170,0.654453200294801,0.7000120177863237,0.6857365459158049,0.7243856332703212,0.6864341969093682,Almus T'mno (Dark),0
171,0.29453527367241283,0.41731485675723146,0.29784376055608336,0.35055855878889175,0.3399532883667524,Ledenika Special,1
172,0.2389704631781846,0.385006609782478,0.2786370133800368,0.34826232368765453,0.28944501938222444,Slavena Svetlo,1
173,0.34601661640536263,0.4045768382367193,0.2964968638396706,0.3395958879829847,0.3100567462645861,Ariana,1
174,0.7993231401760423,0.6619678863848931,0.8322923776286815,0.7882409363464676,0.8347092437538749,Ailyak Cryo Mosaic IPA,0
175,0.4122734230450086,0.4613715571773498,0.4325946547753819,0.48666267569859234,0.3681554277404201,Balkansko Svetlo,2
176,0.45776809504911997,0.5375092279430699,0.5124284592077206,0.5145753517344119,0.49091027546062527,Glarus Premium Pale Ale,2
177,0.26612619763025114,0.40834034370868877,0.2352130632428882,0.35423253495087137,0.21004718387679566,Diana Lager,1
178,0.3367311072056238,0.3150054080038456,0.29492099468146754,0.2945304223187021,0.24029397835505428,Varna Svetlo,1
179,0.3246881293181857,0.4032677928551647,0.2871330036242615,0.3054325472341417,0.2494995245006112,Britos,1
180,0.6381597596235612,0.6270940992669148,0.6423125957786562,0.6169218305324166,0.6322420234691551,Divo Pivo,0
181,0.6529719784155975,0.6562612666746784,0.6731534694556083,0.6820514079493284,0.6783569279293787,Stolichno Bock,0
182,0.7744421096736513,0.7971131323292965,0.7993902528207393,0.7591325455473233,0.8098504287593898,Baltika 6 Porter,0
183,0.343714010350441,0.3616728758562672,0.37789175655066237,0.37129028141720555,0.3764045535072178,Nevskoe Klassicheskoe,1
184,0.35106148273575044,0.33102977949533985,0.37320182045581524,0.3709203543854055,0.38496840495588125,Okhota (Oxota) Krepkoe,1
185,0.4783587068864009,0.4980854741941151,0.4878235424061084,0.4984360993085727,0.46714493694199355,Khamovniki Venskoe,2
186,0.3037653086382315,0.3215171477041835,0.30779670082678495,0.3211881098195777,0.32435193045161004,Bochkarev Svetloe,1
187,0.38481662723538035,0.34573764293105014,0.37753241201555504,0.3766572309151496,0.38064648200111995,Yarpivo Yantarnoe (Amber),1
188,0.471011532047911,0.38822505584126565,0.47292175580400336,0.4892828311119166,0.4734028944202541,Tinkoff Zolotoe (Tinkov Lager),2
189,0.6553107498038139,0.5741326637107128,0.612315788118126,0.5697885837175459,0.6266039148493041,Amadeus Biere Blanche,2
190,0.6517376268495942,0.6125105155630332,0.6016026425250793,0.557219717900247,0.5881321148550279,Vyatich Trifon IPA,2
191,0.27520512974556877,0.2899303506503057,0.2684291445045132,0.2694020704347144,0.29920751088360265,Klinskoe Svetloe,1
192,0.4213316645370616,0.4590463424329545,0.44272944034060774,0.461237090668529,0.4284639401572975,Zhiguli Barnoe (Zhiguly Restaurant),2
193,0.7506289874651402,0.7716856032251963,0.7925550171149511,0.7893040397024346,0.8006597194014947,Aldaris Porteris,0
194,0.2836265598326938,0.31111645234947727,0.3437729385857597,0.26534272280964155,0.3192717194927295,Līvu Pilzenes,1
195,0.35954192414535957,0.38780665785362334,0.36722187165981995,0.40199422505660687,0.3685403869428706,Cēsu Premium Alus,1
196,0.5159589545892622,0.48125826222809753,0.5727664256371292,0.4825920771100355,0.5302378597989861,Tērvete Alus,2
197,0.24022380476827998,0.1750030044465809,0.19345926503409144,0.2587091547394005,0.22168056636843353,Zelta Light,1
198,0.7223858124958071,0.6491147296405052,0.7281657242868635,0.6661582341772733,0.7276168344111406,Utenos Porter,0
199,0.4159248072123477,0.43872846231026574,0.42935851472816305,0.4686384438087958,0.41087183093593116,Kalnapilis Original,2
200,0.4092088260535529,0.36810976797384265,0.4448459259739505,0.36987860584757803,0.4760103767028624,Fortas Ekstra,2
201,0.5378661017102571,0.5103028785122993,0.5654540285716234,0.5717689722391791,0.5442869715987289,Liechtensteiner Brauhaus Hell´s,2
202,0.37184232442674625,0.39388000155723424,0.3790931233804122,0.3848403786101807,0.3857767996835796,Ursus Premium,1
203,0.6456414415644367,0.6131057638774774,0.625142411413202,0.6193586514561785,0.629284216185992,Silva Strong Dark Lager,0
204,0.25357107884462027,0.3750064380998165,0.26129563069539624,0.29592605612049305,0.27682582103658726,Bucegi,1
205,0.3860517924807282,0.3894210999847343,0.4097890789969653,0.3990897979555825,0.3997708834757825,Ciuc Premium,1
206,0.21152887888978056,0.3039525866703773,0.20235941675754548,0.2775624534653488,0.2259665493916686,Noroc Blonda (Pils),1
207,0.3658037170307771,0.3763136500844778,0.3703807511697969,0.380454639322648,0.3785791596461775,Bergenbier,1
208,0.3423403244858867,0.38156392772779124,0.35712046424267013,0.38790061158278333,0.3414471926757878,Neumarkt Premium,1
209,0.34650717160836775,0.3150054080038456,0.3633137161474766,0.30169467583456244,0.36128115626808854,Harghita,1
210,0.6528238562276771,0.6090104554741017,0.5847758618469345,0.5166222813103721,0.6516503832593709,Zăganu Brună,2
211,0.25526390384942443,0.3150054080038456,0.16464914427002175,0.1512453520014957,0.21004718387679566,Asbeer,1
212,0.4181983105618232,0.5775099146737169,0.441476826394344,0.5273686615841625,0.4066513479854764,Albrau Premium Pils,2
213,0.22026317944453888,0.3564876016504427,0.22918195905717315,0.29851056316084656,0.25205662065215473,Zimbru,1
214,0.22267702250694477,0.41300709049393103,0.23955545825660302,0.31602318286628306,0.22517058111592497,Servus,1
215,0.40190486989058316,0.42000721067179425,0.3763409011886211,0.43781549263590847,0.3839662521267825,Suceava Clasic,1
216,0.7892682819778019,0.76210985807382,0.7745105084945727,0.7093638113822273,0.7418053448655354,Sikaru Stout / Neagră,0
217,0.35144266043305383,0.3992786994655002,0.3817161959871516,0.3873874945873771,0.35430677404616007,Lav Pivo,1
218,0.4056387833777424,0.43841898509794486,0.4387628295107722,0.4676665489519931,0.435322788584659,Jelen Pivo,2
219,0.30572101044423194,0.37823229993293295,0.2912439666456606,0.38581687840789003,0.30761748864537175,BIP Svetlo Pivo,1
220,0.35062845366050477,0.3397117145139512,0.338983532320633,0.2797804886095778,0.34126489521629977,Apatinsko Svetlo Pivo,1
221,0.44511790819256725,0.47935605565802575,0.4641328003789433,0.5079005813780203,0.4697750929835812,Jagodinsko Pivo,2
222,0.2857817768526991,0.32500557968650734,0.27398444729391386,0.3326260560935149,0.27846255233952344,Merak Svetlo Pivo,1
223,0.8262607864810279,0.6832919855143572,0.8063624710977408,0.7378471287300589,0.8082401574754764,Kabinet SuperNova,0
224,0.31681690194077505,0.36945078716500424,0.3437729385857597,0.37811338000373906,0.29196558558874586,Valjevsko Pivo,1
225,0.7169819239097541,0.6295562627493886,0.7455854642054789,0.7332246473483309,0.7452583199368907,Blue Monkey BG Sips,0
226,0.7800842033651505,0.8013295466764495,0.8071521959703325,0.7979134983015194,0.7897774113767516,Master Tmavý 18°,0
227,0.8714522055981322,0.662890168358261,0.8618996163585555,0.7471809853662407,0.8608115499241772,Salto Pale Ale,0
228,0.4709376053660995,0.5065876444506289,0.4916143477698018,0.4849487394507789,0.513510089004061,Eichhof Lager,2
